run_id,experiment_id,status,artifact_uri,start_time,end_time,Train Accuracy,Val Accuracy,Train F1,Val F1,metrics.Training Recall Curve,metrics.Validation Recall Curve,metrics.Training Precision Curve,metrics.Validation Precision Curve,Best Val Accuracy,Model,Learning Rate,Batch Size,Optimizer,Weight Decay,Epochs,params.window_size
6a9508d3b1c74f6fa25563386720d07c,878565942206467697,FINISHED,file:///Users/sanjeev/VNIT/FINAL_PRJ_PHASE2/wifi_project-phase-2/src/phase2/mlruns/878565942206467697/6a9508d3b1c74f6fa25563386720d07c/artifacts,2025-10-21 19:41:30.687000+00:00,2025-10-21 19:51:47.842000+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,DenseNet1D,0.001,64,adam,0.0001,50,
e19f3fd9ae034cf09884a0968b8ee62b,878565942206467697,FINISHED,file:///Users/sanjeev/VNIT/FINAL_PRJ_PHASE2/wifi_project-phase-2/src/phase2/mlruns/878565942206467697/e19f3fd9ae034cf09884a0968b8ee62b/artifacts,2025-10-22 01:36:23.998000+00:00,2025-10-22 01:57:49.651000+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,MobileNetV3_1D_LSTM,0.001,32,adam,0.0001,50,
8acca98309674fd0b289e12b7257ad34,878565942206467697,FINISHED,file:///Users/sanjeev/VNIT/FINAL_PRJ_PHASE2/wifi_project-phase-2/src/phase2/mlruns/878565942206467697/8acca98309674fd0b289e12b7257ad34/artifacts,2025-10-21 23:13:24.249000+00:00,2025-10-21 23:39:45.554000+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,EfficientNet1DLSTM,0.001,64,adam,0.0001,100,
c7731ee694964dabbfee2f806f8cc613,878565942206467697,FINISHED,file:///Users/sanjeev/VNIT/FINAL_PRJ_PHASE2/wifi_project-phase-2/src/phase2/mlruns/878565942206467697/c7731ee694964dabbfee2f806f8cc613/artifacts,2025-10-22 01:10:01.233000+00:00,2025-10-22 01:36:23.925000+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,EfficientNet1DLSTM,0.0005,64,adam,0.0001,100,
f8458d772d834b80bc84be116cec8b7d,878565942206467697,FINISHED,file:///Users/sanjeev/VNIT/FINAL_PRJ_PHASE2/wifi_project-phase-2/src/phase2/mlruns/878565942206467697/f8458d772d834b80bc84be116cec8b7d/artifacts,2025-10-22 00:56:48.779000+00:00,2025-10-22 01:10:01.156000+00:00,0.7295280296184007,0.0,0.7277587046324556,0.0,0.7295280296184007,0.0,0.7282715907842772,0.0,,EfficientNet1DLSTM,0.0005,64,adam,0.0001,50,
e77edc0379084650908eaf46b6fae708,878565942206467697,FINISHED,file:///Users/sanjeev/VNIT/FINAL_PRJ_PHASE2/wifi_project-phase-2/src/phase2/mlruns/878565942206467697/e77edc0379084650908eaf46b6fae708/artifacts,2025-10-22 04:20:25.640000+00:00,2025-10-22 04:32:01.163000+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,MobileNetV3_1D_LSTM,0.0005,64,adam,0.0001,50,
8378ba61ab25454f8e22acfce77787ac,878565942206467697,FINISHED,file:///Users/sanjeev/VNIT/FINAL_PRJ_PHASE2/wifi_project-phase-2/src/phase2/mlruns/878565942206467697/8378ba61ab25454f8e22acfce77787ac/artifacts,2025-10-21 21:42:44.667000+00:00,2025-10-21 22:08:21.836000+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,EfficientNet1DLSTM,0.001,32,adam,0.0001,50,
7b0d962875a447a48d64ffe9bb00bb6c,878565942206467697,FINISHED,file:///Users/sanjeev/VNIT/FINAL_PRJ_PHASE2/wifi_project-phase-2/src/phase2/mlruns/878565942206467697/7b0d962875a447a48d64ffe9bb00bb6c/artifacts,2025-10-22 00:05:26.400000+00:00,2025-10-22 00:56:48.705000+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,EfficientNet1DLSTM,0.0005,32,adam,0.0001,100,
8de4829a943f4724a9eb2a7526ed1a88,878565942206467697,FINISHED,file:///Users/sanjeev/VNIT/FINAL_PRJ_PHASE2/wifi_project-phase-2/src/phase2/mlruns/878565942206467697/8de4829a943f4724a9eb2a7526ed1a88/artifacts,2025-10-22 04:32:01.230000+00:00,2025-10-22 04:55:17.039000+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,MobileNetV3_1D_LSTM,0.0005,64,adam,0.0001,100,
27758032838040949e2d4dfa0080b804,878565942206467697,FINISHED,file:///Users/sanjeev/VNIT/FINAL_PRJ_PHASE2/wifi_project-phase-2/src/phase2/mlruns/878565942206467697/27758032838040949e2d4dfa0080b804/artifacts,2025-10-22 04:55:17.114000+00:00,2025-10-22 04:55:17.193000+00:00,,,,,,,,,,,,,,,,
534faeab137e460181d075b3bd8e0cfd,878565942206467697,FINISHED,file:///Users/sanjeev/VNIT/FINAL_PRJ_PHASE2/wifi_project-phase-2/src/phase2/mlruns/878565942206467697/534faeab137e460181d075b3bd8e0cfd/artifacts,2025-10-22 01:36:23.994000+00:00,2025-10-22 04:55:17.113000+00:00,,,,,,,,,0.9949860074626866,,,,,,,
ec6627cd19264d34acec765645640625,878565942206467697,FINISHED,file:///Users/sanjeev/VNIT/FINAL_PRJ_PHASE2/wifi_project-phase-2/src/phase2/mlruns/878565942206467697/ec6627cd19264d34acec765645640625/artifacts,2025-10-21 21:42:44.663000+00:00,2025-10-22 01:36:23.993000+00:00,,,,,,,,,0.9928871268656716,,,,,,,
45a5fa6f2fcc474da05742897407a52a,878565942206467697,FINISHED,file:///Users/sanjeev/VNIT/FINAL_PRJ_PHASE2/wifi_project-phase-2/src/phase2/mlruns/878565942206467697/45a5fa6f2fcc474da05742897407a52a/artifacts,2025-10-21 18:43:24.285000+00:00,2025-10-21 21:42:44.662000+00:00,,,,,,,,,0.992304104477612,,,,,,,
b652af26f8614b0d9cb66865763bf250,878565942206467697,FINISHED,file:///Users/sanjeev/VNIT/FINAL_PRJ_PHASE2/wifi_project-phase-2/src/phase2/mlruns/878565942206467697/b652af26f8614b0d9cb66865763bf250/artifacts,2025-10-21 16:22:19.885000+00:00,2025-10-21 18:43:24.285000+00:00,,,,,,,,,0.9858908582089553,,,,,,,
